customer_key,customer_id,first_name,last_name,full_name,gender,birthdate,age_range,email,phone,mobile,address_line1,address_line2,city,state,postal_code,country,loyalty_id,loyalty_tier,loyalty_points,member_since,customer_segment,income_range,household_size,opt_in_email,opt_in_sms,opt_in_push,current_flag,effective_from,effective_to,row_created_date,row_updated_date
371,CUST-000371,Rohan,Reddy,Rohan Reddy,Male,7/16/1972,45-54,rohan.reddy46@example.com,-132631,-111107,"100, Ring Rd",Block C,Gurgaon,Haryana,122001,India,LTY-000371,Bronze,1074,5/30/2023,New,10L-20L,3,1,1,1,1,5/4/2024 0:00,,5/4/2024 4:00,1/30/2025 0:00
372,CUST-000372,Neha,Patel,Neha Patel,Female,10/27/1996,25-34,neha.patel41@example.com,-100027,-196789,"730, Station Rd",Sector 31,Guwahati,Assam,781001,India,LTY-000372,Gold,9691,3/31/2022,Regular,Unknown,1,1,0,1,1,1/10/2022 0:00,,1/10/2022 6:00,1/2/2023 0:00
373,CUST-000373,Isha,Agarwal,Isha Agarwal,Female,5/21/1959,65+,isha.agarwal45@example.com,-116907,-128797,"103, Ring Rd",Sector 7,Lucknow,Uttar Pradesh,226001,India,LTY-000373,Bronze,493,9/25/2024,Occasional,>20L,3,1,0,0,1,10/2/2022 0:00,,10/2/2022 12:00,2/5/2023 0:00
374,CUST-000374,Diya,Verma,Diya Verma,Female,11/14/1990,25-34,diya.verma38@example.com,-160789,-151448,"715, Ring Rd",Near Mall,Kochi,Kerala,682001,India,LTY-000374,Bronze,1482,4/20/2024,Occasional,6L-10L,1,0,1,1,1,7/29/2021 0:00,,7/29/2021 23:00,3/31/2022 0:00
375,CUST-000375,Varun,Verma,Varun Verma,Male,1/11/2005,18-24,varun.verma74@example.com,-143937,-139042,"359, Ring Rd",Opp. Park,Gurgaon,Haryana,122001,India,LTY-000375,Bronze,1634,10/10/2021,Regular,6L-10L,1,1,0,1,1,10/20/2025 0:00,,10/20/2025 6:00,12/20/2025 0:00
376,CUST-000376,Kavya,Nair,Kavya Nair,Female,12/16/2003,18-24,kavya.nair12@example.com,-162024,-107324,"68, Ring Rd",Near Mall,Chennai,Tamil Nadu,600001,India,LTY-000376,Bronze,1403,8/18/2022,Regular,10L-20L,4,1,1,0,1,4/20/2024 0:00,,4/20/2024 19:00,12/21/2024 0:00
377,CUST-000377,Rohan,Iyer,Rohan Iyer,Male,11/19/1996,25-34,rohan.iyer89@example.com,-83797,-122765,"864, Park St",Near Mall,Pune,Maharashtra,411001,India,LTY-000377,Bronze,949,1/22/2025,New,3L-6L,4,1,1,0,1,12/18/2023 0:00,,12/18/2023 11:00,11/11/2024 0:00
378,CUST-000378,Lucas,Williams,Lucas Williams,Male,6/28/1959,65+,lucas.williams62@example.com,-11296,-18192,"715, Station Rd",Block B,Singapore,Singapore,18956,Singapore,LTY-000378,Bronze,1574,2/3/2023,Occasional,Unknown,5,1,1,0,1,10/10/2025 0:00,,10/10/2025 11:00,11/22/2025 0:00
1160,CUST-000378,Lucas,Williams,Lucas Williams,Male,6/28/1959,65+,lucas.williams62@example.com,-11296,-18192,"844, Lake View Rd",Sector 11,Singapore,Singapore,18956,Singapore,LTY-000378,Bronze,1916,2/3/2023,Regular,Unknown,5,1,1,0,0,4/27/2022 0:00,3/19/2025 0:00,4/27/2022 22:00,3/19/2025 13:00
379,CUST-000379,Olivia,Miller,Olivia Miller,Female,11/20/2000,18-24,olivia.miller61@example.com,-4046,-7515,"617, Ring Rd",Block C,Chicago,Illinois,60601,USA,LTY-000379,Bronze,1778,1/28/2025,New,<3L,2,1,1,1,1,3/7/2024 0:00,,3/7/2024 1:00,7/11/2024 0:00
1104,CUST-000379,Olivia,Miller,Olivia Miller,Female,11/20/2000,18-24,olivia.miller61@example.com,-4046,-7515,"231, Market Rd",Sector 28,New York,New York,10001,USA,LTY-000379,Bronze,1089,1/28/2025,Regular,<3L,2,1,1,1,0,1/1/2022 0:00,7/12/2023 0:00,1/1/2022 16:00,7/12/2023 18:00
380,CUST-000380,Ava,Davis,Ava Davis,Female,12/26/2002,18-24,ava.davis12@example.com,-7904,-6592,"322, MG Road",Sector 39,Chicago,Illinois,60601,USA,LTY-000380,Silver,4629,5/24/2024,Regular,>20L,4,1,0,0,1,4/15/2024 0:00,,4/15/2024 14:00,2/17/2025 0:00
381,CUST-000381,Kavya,Mehta,Kavya Mehta,Female,9/4/1973,45-54,kavya.mehta85@example.com,-126349,-154422,"343, MG Road",Near Mall,Coimbatore,Tamil Nadu,641001,India,LTY-000381,Gold,11011,11/30/2023,VIP,10L-20L,5,0,0,1,1,2/26/2024 0:00,,2/27/2024 0:00,8/11/2024 0:00
382,CUST-000382,Diya,Iyer,Diya Iyer,Female,12/25/1998,25-34,diya.iyer74@example.com,-134435,-95223,"792, Park St",Block C,Kolkata,West Bengal,700001,India,LTY-000382,Platinum,25701,5/15/2025,Occasional,6L-10L,4,1,1,0,1,7/24/2022 0:00,,7/24/2022 13:00,5/25/2023 0:00
383,CUST-000383,Kabir,Iyer,Kabir Iyer,Male,8/27/1982,35-44,kabir.iyer69@example.com,-149401,-137026,"451, MG Road",Sector 44,New Delhi,Delhi,110001,India,LTY-000383,Silver,3849,8/3/2022,Occasional,Unknown,1,0,1,1,1,5/2/2021 0:00,,5/2/2021 22:00,6/21/2021 0:00
384,CUST-000384,Ravi,Khanna,Ravi Khanna,Male,12/12/1971,45-54,ravi.khanna97@example.com,-129135,-158098,"964, Main St",Opp. Park,Ranchi,Jharkhand,834001,India,LTY-000384,Bronze,1862,11/26/2023,Regular,10L-20L,2,1,1,1,1,8/1/2023 0:00,,8/1/2023 2:00,4/27/2024 0:00
385,CUST-000385,Sanjay,Agarwal,Sanjay Agarwal,Male,1/13/1974,45-54,sanjay.agarwal10@example.com,-167092,-116446,"108, Ring Rd",Near Mall,Patna,Bihar,800001,India,LTY-000385,Bronze,315,8/30/2025,Regular,10L-20L,4,1,0,0,1,5/22/2024 0:00,,5/22/2024 9:00,2/22/2025 0:00
386,CUST-000386,Liam,Taylor,Liam Taylor,Male,2/21/1958,65+,liam.taylor91@example.com,-13989,-17937,"360, Station Rd",Near Mall,Singapore,Singapore,18956,Singapore,LTY-000386,Bronze,1011,5/28/2025,Regular,Unknown,2,1,0,0,1,8/16/2025 0:00,,8/16/2025 22:00,1/20/2026 0:00
387,CUST-000387,Amelia,Clark,Amelia Clark,Female,6/27/1994,25-34,amelia.clark96@example.com,-9385,-8239,"492, Main St",Block C,New York,New York,10001,USA,LTY-000387,Silver,4081,11/26/2021,VIP,<3L,2,1,0,0,1,1/4/2024 0:00,,1/5/2024 0:00,9/28/2024 0:00
1092,CUST-000387,Amelia,Clark,Amelia Clark,Female,6/27/1994,25-34,amelia.clark96@example.com,-9385,-8239,"610, Temple St",Sector 8,Seattle,Washington,98101,USA,LTY-000387,Gold,4592,11/26/2021,Regular,<3L,2,1,0,0,0,7/8/2021 0:00,4/9/2023 0:00,7/8/2021 20:00,4/9/2023 5:00
388,CUST-000388,David,Williams,David Williams,Male,9/4/1983,35-44,david.williams12@example.com,-5713,-3635,"997, Main St",Opp. Park,New York,New York,10001,USA,LTY-000388,Gold,11213,10/26/2021,Regular,10L-20L,1,0,1,1,1,3/12/2021 0:00,,3/12/2021 2:00,12/23/2021 0:00
389,CUST-000389,Anita,Sharma,Anita Sharma,Female,6/2/1964,55-64,anita.sharma58@example.com,-141391,-127351,"969, Station Rd",Sector 12,Ahmedabad,Gujarat,380001,India,LTY-000389,Bronze,406,7/20/2023,Occasional,6L-10L,3,1,1,0,1,8/7/2023 0:00,,8/7/2023 10:00,2/26/2024 0:00
390,CUST-000390,Amit,Khanna,Amit Khanna,Male,11/2/1999,25-34,amit.khanna77@example.com,-158462,-189332,"147, MG Road",Opp. Park,Gurgaon,Haryana,122001,India,LTY-000390,Gold,12347,1/29/2022,Regular,6L-10L,3,0,1,0,1,10/22/2024 0:00,,10/22/2024 20:00,7/20/2025 0:00
391,CUST-000391,Mia,Clark,Mia Clark,Female,5/23/1980,45-54,mia.clark3@example.com,-4658934,-1028818,"926, Park St",Block B,Dubai,Dubai,0,UAE,LTY-000391,Silver,4104,6/5/2021,Occasional,6L-10L,5,1,1,1,1,3/16/2025 0:00,,3/16/2025 8:00,7/18/2025 0:00
392,CUST-000392,Karan,Kapoor,Karan Kapoor,Male,3/4/1993,25-34,karan.kapoor68@example.com,-173482,-109114,"508, MG Road",Opp. Park,Coimbatore,Tamil Nadu,641001,India,LTY-000392,Silver,2310,12/5/2023,Regular,10L-20L,2,1,1,1,1,3/27/2025 0:00,,3/27/2025 18:00,3/7/2026 0:00
393,CUST-000393,Emma,Davis,Emma Davis,Female,6/6/1996,25-34,emma.davis45@example.com,-563235,-668682,"100, Station Rd",Near Mall,Manchester,England,M1,UK,LTY-000393,Silver,2515,4/20/2022,Regular,3L-6L,4,1,1,1,1,6/24/2023 0:00,,6/24/2023 21:00,10/9/2023 0:00
394,CUST-000394,Priya,Nair,Priya Nair,Female,1/1/1975,45-54,priya.nair91@example.com,-103163,-148007,"231, MG Road",Near Mall,New Delhi,Delhi,110001,India,LTY-000394,Bronze,1777,6/26/2023,Regular,Unknown,3,1,1,1,1,9/8/2024 0:00,,9/8/2024 16:00,7/23/2025 0:00
395,CUST-000395,Alex,Williams,Alex Williams,Male,4/27/1963,55-64,alex.williams41@example.com,-753707,-909329,"983, Main St",Block B,London,England,SW1A,UK,LTY-000395,Silver,1828,11/6/2025,VIP,<3L,4,1,1,0,1,12/27/2023 0:00,,12/27/2023 23:00,5/13/2024 0:00
396,CUST-000396,Isha,Shah,Isha Shah,Female,5/26/1975,45-54,isha.shah98@example.com,-149107,-117582,"379, MG Road",Opp. Park,Surat,Gujarat,395003,India,LTY-000396,Silver,4521,11/22/2023,Occasional,3L-6L,2,1,1,0,1,8/12/2022 0:00,,8/12/2022 9:00,12/31/2022 0:00
397,CUST-000397,Isha,Khanna,Isha Khanna,Female,5/11/1967,55-64,isha.khanna25@example.com,-136445,-103974,"395, MG Road",Block B,Pune,Maharashtra,411001,India,LTY-000397,Bronze,1488,5/8/2025,Regular,<3L,3,0,0,1,1,4/5/2021 0:00,,4/5/2021 14:00,10/11/2021 0:00
398,CUST-000398,Daniel,Jones,Daniel Jones,Male,7/31/2000,25-34,daniel.jones54@example.com,-8668,-7429,"55, Main St",Opp. Park,San Francisco,California,94102,USA,LTY-000398,Silver,4989,6/30/2021,Regular,10L-20L,4,0,0,0,1,4/17/2021 0:00,,4/17/2021 10:00,3/29/2022 0:00
399,CUST-000399,Sanjay,Khanna,Sanjay Khanna,Male,8/29/2002,18-24,sanjay.khanna93@example.com,-166552,-160035,"522, Station Rd",Sector 37,Ranchi,Jharkhand,834001,India,LTY-000399,Platinum,29774,8/4/2025,Regular,10L-20L,4,1,0,0,1,4/19/2021 0:00,,4/19/2021 5:00,8/15/2021 0:00
400,CUST-000400,Rina,Mehta,Rina Mehta,Female,2/26/1983,35-44,rina.mehta2@example.com,-128948,-98727,"772, Park St",Opp. Park,Hyderabad,Telangana,500001,India,LTY-000400,Bronze,363,7/23/2022,Regular,10L-20L,4,1,0,0,1,1/7/2022 0:00,,1/7/2022 4:00,11/27/2022 0:00
401,CUST-000401,Meera,Reddy,Meera Reddy,Female,1/10/1986,35-44,meera.reddy50@example.com,-155021,-117599,"484, MG Road",Near Mall,Coimbatore,Tamil Nadu,641001,India,LTY-000401,Bronze,1624,8/13/2025,Regular,10L-20L,2,0,0,0,1,7/15/2023 0:00,,7/15/2023 21:00,1/8/2024 0:00
402,CUST-000402,Isabella,Taylor,Isabella Taylor,Female,5/11/1982,35-44,isabella.taylor29@example.com,-4500,-9415,"254, Ring Rd",Near Mall,San Francisco,California,94102,USA,LTY-000402,Bronze,444,1/20/2025,Regular,<3L,4,1,0,0,1,10/9/2022 0:00,,10/9/2022 6:00,12/23/2022 0:00
403,CUST-000403,Sanjay,Iyer,Sanjay Iyer,Male,10/16/1995,25-34,sanjay.iyer28@example.com,-116597,-118097,"44, Station Rd",Block B,Guwahati,Assam,781001,India,LTY-000403,Bronze,1290,5/25/2025,Occasional,10L-20L,6,1,1,0,1,10/23/2023 0:00,,10/23/2023 6:00,1/10/2024 0:00
404,CUST-000404,Karan,Reddy,Karan Reddy,Male,1/16/1992,25-34,karan.reddy4@example.com,-175987,-164337,"288, Main St",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000404,Bronze,1650,11/24/2021,Regular,6L-10L,1,1,0,1,1,5/24/2024 0:00,,5/24/2024 5:00,4/30/2025 0:00
405,CUST-000405,Anita,Kapoor,Anita Kapoor,Female,3/28/2006,18-24,anita.kapoor7@example.com,-122348,-154848,"409, Station Rd",Opp. Park,New Delhi,Delhi,110001,India,LTY-000405,Bronze,204,3/7/2023,New,10L-20L,6,0,0,0,1,8/1/2022 0:00,,8/1/2022 0:00,12/1/2022 0:00
1060,CUST-000405,Anita,Kapoor,Anita Kapoor,Female,3/28/2006,18-24,anita.kapoor7@example.com,-122348,-154848,"835, Market Rd",Sector 17,Chennai,Tamil Nadu,600001,India,LTY-000405,Platinum,13192,3/7/2023,Occasional,10L-20L,6,0,0,0,0,1/1/2021 0:00,10/3/2021 0:00,1/1/2021 20:00,10/3/2021 20:00
406,CUST-000406,Amit,Nair,Amit Nair,Male,7/31/1983,35-44,amit.nair95@example.com,-168284,-185300,"977, Station Rd",Sector 23,Nagpur,Maharashtra,440001,India,LTY-000406,Bronze,774,9/9/2023,Regular,10L-20L,2,1,1,0,1,12/7/2022 0:00,,12/7/2022 3:00,2/22/2023 0:00
407,CUST-000407,Vikram,Kapoor,Vikram Kapoor,Male,2/8/1956,65+,vikram.kapoor65@example.com,-173335,-174661,"21, Main St",Sector 49,Gurgaon,Haryana,122001,India,LTY-000407,Bronze,1838,8/4/2022,New,<3L,5,1,0,0,1,2/26/2023 0:00,,2/26/2023 11:00,1/15/2024 0:00
408,CUST-000408,Amit,Agarwal,Amit Agarwal,Male,10/1/1965,55-64,amit.agarwal59@example.com,-105673,-139938,"462, Station Rd",Block C,Kochi,Kerala,682001,India,LTY-000408,Bronze,291,5/20/2022,Regular,10L-20L,2,1,1,1,1,7/18/2024 0:00,,7/18/2024 16:00,11/27/2024 0:00
409,CUST-000409,Ananya,Rao,Ananya Rao,Female,12/20/2003,18-24,ananya.rao71@example.com,-179044,-121980,"631, Main St",Sector 6,Mumbai,Maharashtra,400001,India,LTY-000409,Bronze,770,6/16/2024,Occasional,6L-10L,5,1,0,0,1,2/17/2025 0:00,,2/17/2025 1:00,2/1/2026 0:00
410,CUST-000410,Rahul,Shah,Rahul Shah,Male,9/17/1992,25-34,rahul.shah21@example.com,-184172,-111334,"246, Station Rd",Opp. Park,Jaipur,Rajasthan,302001,India,LTY-000410,Silver,3135,10/11/2023,Occasional,6L-10L,4,1,0,0,1,3/27/2023 0:00,,3/27/2023 22:00,11/21/2023 0:00
411,CUST-000411,Meera,Iyer,Meera Iyer,Female,2/4/1996,25-34,meera.iyer10@example.com,-129680,-172114,"317, Main St",Block A,New Delhi,Delhi,110001,India,LTY-000411,Platinum,27903,11/14/2025,Regular,10L-20L,6,1,0,0,1,3/22/2023 0:00,,3/22/2023 16:00,9/18/2023 0:00
412,CUST-000412,Rahul,Rao,Rahul Rao,Male,10/8/1994,25-34,rahul.rao15@example.com,-160559,-116289,"311, Main St",Opp. Park,Ranchi,Jharkhand,834001,India,LTY-000412,Bronze,433,1/2/2024,Occasional,3L-6L,3,1,0,1,1,12/29/2021 0:00,,12/29/2021 15:00,3/13/2022 0:00
413,CUST-000413,Neha,Shah,Neha Shah,Female,3/30/1970,55-64,neha.shah34@example.com,-174285,-139819,"722, Park St",Opp. Park,Patna,Bihar,800001,India,LTY-000413,Bronze,1322,4/8/2021,VIP,<3L,4,1,0,0,1,12/17/2025 0:00,,12/17/2025 15:00,5/6/2026 0:00
414,CUST-000414,James,Walker,James Walker,Male,6/16/1959,65+,james.walker49@example.com,-2551,-10074,"126, Ring Rd",Sector 24,Los Angeles,California,90001,USA,LTY-000414,Silver,1827,5/10/2022,Occasional,10L-20L,3,0,0,0,1,11/27/2021 0:00,,11/27/2021 23:00,6/8/2022 0:00
415,CUST-000415,Isha,Mehta,Isha Mehta,Female,2/15/1980,45-54,isha.mehta72@example.com,-144500,-167024,"404, Station Rd",Sector 22,Nagpur,Maharashtra,440001,India,LTY-000415,Gold,13197,3/28/2025,Occasional,Unknown,5,1,0,0,1,11/6/2021 0:00,,11/7/2021 0:00,6/20/2022 0:00
416,CUST-000416,Amit,Iyer,Amit Iyer,Male,5/21/1997,25-34,amit.iyer4@example.com,-160717,-108890,"964, Main St",Sector 36,Ranchi,Jharkhand,834001,India,LTY-000416,Bronze,102,12/16/2023,Occasional,<3L,5,1,1,0,1,5/13/2025 0:00,,5/13/2025 23:00,3/20/2026 0:00
417,CUST-000417,Meera,Sharma,Meera Sharma,Female,2/22/1982,35-44,meera.sharma47@example.com,-103082,-117380,"578, MG Road",Opp. Park,Bengaluru,Karnataka,560001,India,LTY-000417,Bronze,404,1/10/2024,Regular,<3L,1,0,1,0,1,11/1/2021 0:00,,11/1/2021 23:00,6/17/2022 0:00
418,CUST-000418,Kavya,Gupta,Kavya Gupta,Female,10/13/1970,55-64,kavya.gupta4@example.com,-100994,-166488,"292, Ring Rd",Opp. Park,New Delhi,Delhi,110001,India,LTY-000418,Bronze,1012,6/30/2023,Occasional,6L-10L,4,1,0,1,1,11/29/2025 0:00,,11/29/2025 22:00,2/12/2026 0:00
419,CUST-000419,Amit,Sharma,Amit Sharma,Male,6/2/1983,35-44,amit.sharma21@example.com,-149331,-135083,"235, Station Rd",Near Mall,Bengaluru,Karnataka,560001,India,LTY-000419,Platinum,25275,8/29/2024,New,3L-6L,6,1,1,0,1,2/25/2024 0:00,,2/25/2024 2:00,12/28/2024 0:00
1069,CUST-000419,Amit,Sharma,Amit Sharma,Male,6/2/1983,35-44,amit.sharma21@example.com,-149331,-135083,"565, Temple St",Block D,Pune,Maharashtra,411001,India,LTY-000419,Bronze,701,8/29/2024,VIP,3L-6L,6,1,1,0,0,11/18/2021 0:00,4/29/2023 0:00,11/18/2021 4:00,4/29/2023 0:00
420,CUST-000420,Kavya,Kapoor,Kavya Kapoor,Female,7/28/1988,35-44,kavya.kapoor71@example.com,-149803,-188310,"555, MG Road",Near Mall,Kolkata,West Bengal,700001,India,LTY-000420,Silver,2748,6/16/2022,Regular,>20L,4,1,1,0,1,10/29/2023 0:00,,10/29/2023 11:00,1/12/2024 0:00
421,CUST-000421,Noah,Walker,Noah Walker,Male,11/19/1969,55-64,noah.walker36@example.com,-10993,-10717,"769, MG Road",Block D,New York,New York,10001,USA,LTY-000421,Bronze,1198,4/9/2024,Occasional,<3L,4,1,0,0,1,10/24/2024 0:00,,10/24/2024 5:00,9/28/2025 0:00
422,CUST-000422,Meera,Sharma,Meera Sharma,Female,3/21/1964,55-64,meera.sharma11@example.com,-101591,-185764,"336, Main St",Block B,Patna,Bihar,800001,India,LTY-000422,Bronze,1931,6/26/2023,Regular,3L-6L,3,1,0,0,1,4/22/2021 0:00,,4/22/2021 9:00,11/7/2021 0:00
423,CUST-000423,Kabir,Sharma,Kabir Sharma,Male,11/20/1967,55-64,kabir.sharma24@example.com,-116224,-162439,"207, MG Road",Opp. Park,Guwahati,Assam,781001,India,LTY-000423,Bronze,782,10/30/2021,Regular,10L-20L,3,0,1,1,1,7/14/2021 0:00,,7/14/2021 11:00,8/25/2021 0:00
424,CUST-000424,Isha,Khanna,Isha Khanna,Female,9/4/1958,65+,isha.khanna98@example.com,-167950,-160203,"665, Station Rd",Opp. Park,Kochi,Kerala,682001,India,LTY-000424,Bronze,1760,7/25/2024,Regular,<3L,6,1,1,0,1,2/18/2025 0:00,,2/18/2025 5:00,1/27/2026 0:00
425,CUST-000425,Sanjay,Patel,Sanjay Patel,Male,2/10/1969,55-64,sanjay.patel57@example.com,-153750,-113919,"251, Main St",Near Mall,Coimbatore,Tamil Nadu,641001,India,LTY-000425,Silver,2766,3/24/2024,VIP,3L-6L,4,1,0,1,1,7/27/2025 0:00,,7/27/2025 2:00,12/27/2025 0:00
426,CUST-000426,Karan,Patel,Karan Patel,Male,11/4/1998,25-34,karan.patel2@example.com,-175884,-158226,"13, Main St",Opp. Park,Kochi,Kerala,682001,India,LTY-000426,Silver,3899,7/25/2022,Regular,3L-6L,1,1,1,0,1,7/23/2024 0:00,,7/23/2024 7:00,3/3/2025 0:00
427,CUST-000427,Sanjay,Rao,Sanjay Rao,Male,4/12/1957,65+,sanjay.rao28@example.com,-171260,-107359,"243, Station Rd",Sector 5,Jaipur,Rajasthan,302001,India,LTY-000427,Silver,3476,2/7/2022,Regular,3L-6L,1,0,1,1,1,5/1/2025 0:00,,5/1/2025 7:00,9/25/2025 0:00
428,CUST-000428,Michael,Taylor,Michael Taylor,Male,11/20/1985,35-44,michael.taylor95@example.com,-5874,-9606,"39, Main St",Sector 20,Los Angeles,California,90001,USA,LTY-000428,Bronze,217,8/31/2024,Regular,6L-10L,1,1,0,0,1,6/8/2024 0:00,,6/8/2024 13:00,1/30/2025 0:00
429,CUST-000429,James,Taylor,James Taylor,Male,6/17/1979,45-54,james.taylor13@example.com,-355922,-715312,"464, Park St",Near Mall,Manchester,England,M1,UK,LTY-000429,Silver,2289,2/27/2021,Regular,3L-6L,1,1,0,1,1,12/25/2022 0:00,,12/25/2022 4:00,9/11/2023 0:00
430,CUST-000430,Amit,Gupta,Amit Gupta,Male,1/4/1991,25-34,amit.gupta32@example.com,-105267,-109053,"719, Station Rd",Near Mall,Gurgaon,Haryana,122001,India,LTY-000430,Bronze,815,10/23/2024,VIP,3L-6L,6,1,1,0,1,1/24/2021 0:00,,1/24/2021 18:00,9/8/2021 0:00
1086,CUST-000430,Amit,Gupta,Amit Gupta,Male,1/4/1991,25-34,amit.gupta32@example.com,-105267,-109053,"724, Temple St",Sector 3,Bhubaneswar,Odisha,751001,India,LTY-000430,Bronze,1176,10/23/2024,Regular,3L-6L,6,1,1,0,0,1/1/2021 0:00,12/9/2020 0:00,1/1/2021 11:00,12/9/2020 8:00
431,CUST-000431,Ananya,Reddy,Ananya Reddy,Female,4/3/1979,45-54,ananya.reddy63@example.com,-197191,-139299,"380, Ring Rd",Block B,Bengaluru,Karnataka,560001,India,LTY-000431,Bronze,1097,9/1/2021,Regular,3L-6L,5,1,0,0,1,4/30/2024 0:00,,4/30/2024 5:00,12/25/2024 0:00
432,CUST-000432,James,Wilson,James Wilson,Male,10/22/1975,45-54,james.wilson50@example.com,-503675,-758151,"697, Park St",Opp. Park,London,England,SW1A,UK,LTY-000432,Bronze,300,9/29/2025,Regular,10L-20L,5,0,0,0,1,10/16/2021 0:00,,10/16/2021 5:00,2/21/2022 0:00
433,CUST-000433,James,Brown,James Brown,Male,5/27/1997,25-34,james.brown67@example.com,-2822,-9997,"706, Station Rd",Near Mall,Seattle,Washington,98101,USA,LTY-000433,Bronze,1699,1/29/2025,Regular,6L-10L,4,1,1,0,1,10/10/2022 0:00,,10/10/2022 2:00,5/7/2023 0:00
434,CUST-000434,Anita,Shah,Anita Shah,Female,3/10/1979,45-54,anita.shah78@example.com,-151093,-152936,"798, Main St",Block D,Ranchi,Jharkhand,834001,India,LTY-000434,Platinum,25517,7/16/2021,Occasional,10L-20L,4,1,0,0,1,11/30/2024 0:00,,11/30/2024 2:00,4/1/2025 0:00
1108,CUST-000434,Anita,Shah,Anita Shah,Female,3/10/1979,45-54,anita.shah78@example.com,-151093,-152936,"202, Market Rd",Block B,Surat,Gujarat,395003,India,LTY-000434,Silver,2659,7/16/2021,Regular,10L-20L,4,1,0,0,0,8/31/2021 0:00,1/29/2024 0:00,8/31/2021 4:00,1/29/2024 21:00
435,CUST-000435,Rina,Iyer,Rina Iyer,Female,6/3/1985,35-44,rina.iyer94@example.com,-114520,-171854,"794, Park St",Opp. Park,Jaipur,Rajasthan,302001,India,LTY-000435,Bronze,1722,2/12/2022,VIP,6L-10L,6,1,0,1,1,10/22/2025 0:00,,10/22/2025 21:00,1/6/2026 0:00
436,CUST-000436,Vikram,Verma,Vikram Verma,Male,2/5/1961,55-64,vikram.verma70@example.com,-144658,-163491,"74, MG Road",Block D,Ahmedabad,Gujarat,380001,India,LTY-000436,Bronze,509,7/14/2024,VIP,Unknown,4,1,0,0,1,5/11/2023 0:00,,5/12/2023 0:00,10/29/2023 0:00
437,CUST-000437,Grace,Hall,Grace Hall,Female,6/7/1989,35-44,grace.hall30@example.com,-9456649,-2719979,"715, Park St",Sector 32,Dubai,Dubai,0,UAE,LTY-000437,Bronze,1222,4/1/2023,Regular,10L-20L,2,0,1,0,1,11/20/2025 0:00,,11/20/2025 16:00,10/4/2026 0:00
438,CUST-000438,Isha,Patel,Isha Patel,Female,3/15/1989,35-44,isha.patel11@example.com,-160222,-158106,"778, Park St",Opp. Park,Noida,Uttar Pradesh,201301,India,LTY-000438,Silver,4621,5/20/2021,Regular,>20L,6,1,0,1,1,11/5/2022 0:00,,11/5/2022 2:00,7/21/2023 0:00
439,CUST-000439,Kavya,Khanna,Kavya Khanna,Female,8/6/1963,55-64,kavya.khanna1@example.com,-128147,-173033,"669, Station Rd",Opp. Park,Noida,Uttar Pradesh,201301,India,LTY-000439,Bronze,340,7/17/2025,Regular,10L-20L,1,1,0,0,1,9/18/2023 0:00,,9/18/2023 11:00,8/23/2024 0:00
440,CUST-000440,Amelia,Brown,Amelia Brown,Female,4/4/1985,35-44,amelia.brown17@example.com,-374301,-139869,"840, Park St",Opp. Park,London,England,SW1A,UK,LTY-000440,Bronze,1017,1/8/2024,Regular,>20L,4,0,0,1,1,8/21/2024 0:00,,8/21/2024 2:00,8/16/2025 0:00
1148,CUST-000440,Amelia,Brown,Amelia Brown,Female,4/4/1985,35-44,amelia.brown17@example.com,-374301,-139869,"726, Lake View Rd",Sector 27,London,England,SW1A,UK,LTY-000440,Bronze,184,1/8/2024,Occasional,>20L,4,0,0,1,0,9/25/2021 0:00,6/27/2024 0:00,9/25/2021 17:00,6/27/2024 5:00
441,CUST-000441,Emma,Davis,Emma Davis,Female,11/4/1974,45-54,emma.davis57@example.com,-13294,-16045,"879, Main St",Opp. Park,Singapore,Singapore,18956,Singapore,LTY-000441,Silver,3695,12/14/2025,Regular,6L-10L,3,1,1,0,1,1/31/2021 0:00,,1/31/2021 12:00,12/31/2021 0:00
442,CUST-000442,Chloe,Walker,Chloe Walker,Female,5/13/1996,25-34,chloe.walker19@example.com,-10123,-17651,"652, Station Rd",Block C,Singapore,Singapore,18956,Singapore,LTY-000442,Silver,1760,2/19/2024,Regular,6L-10L,3,0,0,0,1,5/26/2021 0:00,,5/26/2021 0:00,4/24/2022 0:00
443,CUST-000443,Nikita,Iyer,Nikita Iyer,Female,2/8/1961,55-64,nikita.iyer23@example.com,-172872,-176004,"301, MG Road",Near Mall,Pune,Maharashtra,411001,India,LTY-000443,Bronze,832,11/17/2024,Occasional,>20L,3,1,0,1,1,7/7/2023 0:00,,7/7/2023 20:00,4/15/2024 0:00
444,CUST-000444,Isha,Verma,Isha Verma,Female,1/8/1993,25-34,isha.verma52@example.com,-176538,-167329,"566, Station Rd",Sector 19,Patna,Bihar,800001,India,LTY-000444,Bronze,1828,6/11/2024,Occasional,<3L,5,1,1,1,1,2/15/2022 0:00,,2/15/2022 0:00,1/10/2023 0:00
445,CUST-000445,Kavya,Nair,Kavya Nair,Female,2/20/1980,45-54,kavya.nair9@example.com,-103509,-164744,"947, MG Road",Block D,Pune,Maharashtra,411001,India,LTY-000445,Silver,3851,1/26/2023,New,3L-6L,5,1,0,0,1,3/17/2025 0:00,,3/17/2025 7:00,5/25/2025 0:00
